,comment
1452,"Se algum usuário de sistemas linux estiver procurando algum depoimento, eu sou a prova de que essa é a ferramenta para tal. Faço uso dela no meu pc com s. O. Fedora 36 e uso o obs studio como software de gravação. Funciona tudo muito bem. O plug and play realmente funciona com a logitech c920s. Estou extremamente feliz com a minha aquisição e já esperando as coisas virarem para adquirir a versão mais top dela. Caso esteja na dúvida, pode comprar sem medo que é certeza de que fará uma excelente compra!."
1453,Sensacional. Usei para live e funciona perfeitamente.
1454,Mandaram outro modelo de câmera. Não foi modelo que comprei.
1455,"A camera é boa. Ocorre que, pela proximidade do valor, vale a pena comprar a c925e. Posso falar porque tenho as duas. As especificações são parecidas, mas a c925e é melhor."
1456,"Ótima webcam, ótima qualidade."
1457,Otima qualidade e custo beneficio.
1458,"Excelente, gravo aulas , áudio ótimo , imagem também."
1459,"Não me arrependi m, produto incric."
1460,Produto com imagem ruim não muito boa.
1461,Imagem com ótima qualidade.
1462,"Ela não centraliza bem a imagem. Você alinha a câmera, porém a imagem fica um pouco mais pra esquerda. É estranho."
1463,"Definitivamente um investimento que não me arrependo! a qualidade da câmera é excelente, superou muito oque esperava."
1464,Muito boa câmera. Ótimo custo benefício.
1465,"Eu achei boa, porém não acho que chega na mesma qualidade da minha c920 que eu tenho mais antiga."
1466,Câmera sensacional vale o preço! comprem sem medo!.
1467,Muito boa a câmera! gostei demais. Só não vou avaliar o som pois acaba que não uso esse recurso da câmera.
1468,"Excelente, recomendo."
1469,Excelente produto para quem busca fazer entrevistas ou para homeoffice.
1470,Muito boa a qualidade da câmera comprem sem medo.
1471,Produto de otima qualidade.
1472,"Muito boa qualidade para transmissão em full hd, 1080 p. Câmera robusta em comparação com webcams que já tive contato. Achei até pesadinha pra uma web cam."
1473,"Produto de qualidade, excelente desempenho e custo benefício."
1474,"Ótima qualidade e bom produto, excelente compra !."
1475,Câmera de boa qualidade.
1476,Produto ótimo! foi só conectar que já funcionou.
1477,"Gostei bastante, imagem e som de qualidade."
1478,Câmera excelente. Melhor custo x benefício!.
1479,Ótimo produto e boa qualidade.
1480,"Sensacional, superou as minhas expectativas. Imagem impecável, qualidade surreal. Super recomendo!."
1481,"Achei a câmera muito boa, até agora."
1482,Qualidade de. Imagem top.
1483,"Muito bom, era o que eu procurava. O valor e forma de pagamento foram excecionais."
1484,Muito boa.
1485,"Boa resolução. Não testei o áudio. Robusta. Pelo preço, valeu a pena."
1486,"Produto muito bom, excelente qualidade! comprarei novamente quando precisar!."
1487,Um espetáculo! altíssima qualidade da imagem.
1488,Um ótimo produto com boa imagem e som do microfone. Eu recomendo!.
1489,Excelente câmera com uma ótima qualidade de imagem.
1490,"Câmera muito boa, cumpre bem o papel dela."
1491,Muito boa a sua resolução.
1492,"Produto de ótima qualidade, recomendo."
1493,"Imagem bonita, tampa pra lente e sinalização de uso através de led."
1494,Ótima imagem! produto muito fácil de instalar para uso e manuseio no dia a dia! super recomendo!.
1495,"Muito, excelente qualidade a câmera."
1496,Ótima resolução e qualidade de imagem. Pode comprar sem medo.
1497,A melhor na sua faixa de preço.
1498,"Qualidade otima, só não curti a presilha de sustentação que é muito ruim de fixar e fica ""frouxa""."
1499,Excelente apenas! cumpriu com tudo que eu esperava.
1500,Produto muito bom. Excedeu minhas expectativas.
1501,"Qualidade ótima, cumpre o que promete."
1502,"Qualidade excelente para uma webcam, tanto de imagem quanto de som."
1503,"Produto excelente e satisfaz todas as expectativas, você pode adquirir e não irá se arrepender."
1504,Camera maravilhosa. Superou minhas expectativas.
1505,Câmera com excelente qualidade… estou satisfeito.
1506,Produto bom! de qualidade! deixa os vídeos com uma ótima aparência é só ter uma boa iluminação que o resto a logitech faz!.
1507,Logitech né. Perfeita.
1508,"Excelente! a qualidade é impressionante, realmente muito boa! amei!."
1509,"Espera um pouco mais de resolução, mas o custo / benefico valeu a compra!!."
1510,Ótimo produto.
1511,Ótima. Imagem excelente. Muito boa. Gravo vídeo aulas pro youtube e pra mim não precisa melhor. Ótimo custo benefício.
1512,Excelente produto.
1513,Ótimo produto.
1514,Excelente.
1515,Excelente produto e qualidade.
1516,Totalmente excelente.
1517,De excelente qualidade!.
1518,Como informado!.
1519,Bom custo benefício.
1520,Ótima.
1521,Vale cada centavo. Ótima câmera. Imagem super nítida.
1522,Câmera muito boa. Qualidade excelente. Estou usando para fazer streams e atende perfeitamente a minha necessidade.
1523,Exelente.
1524,"Excelente custo benefício. Qualidade da imagem muito satisfatória. Prática para usar, plug and play."
1525,Esperava mais dessa câmera. Não gostei da qualidade da imagem mesmo no full.
1526,Perfeita.
1527,"Tenho usado muito, mas a imagem não tem uma boa nitidez. Parece sempre uma névoa fina junto da imagem. O softwre dela tem uns ajustes que só pioram. Esperar mais por ser uma 1080p."
1528,"Maravilhosa,o desempenho a imagem …pode comprar sem medo!!."
1529,Qualidade excelente!!.
1530,"A câmera é boa, mas o microfone dela é bem regular. O microfone do meu próprio notebook é superior, e não é algo lá muito sofisticado."
1531,Excelente.
1532,"Webcam top de mais! a imagem é muito boa. Para fixar no monitor é muito fácil, não tem segredo. E não precisa instalar nenhum software para usá-la no pc, basta inserir o cabo usb. Uso ela para trabalho e streaming, ela é perfeita. Super recomendo."
1533,Ótima qualidade.
1534,Incrível.
1535,Top demais.
1536,Produto de muito boa qualidade.
1537,Otima qualidade de imagem.
1538,Maravilhoso.
1539,"Webcan logitech dispensa apresentações e comentários. Recomendo muito e pode comprar sem medo, qualidade de imagem é ótima, comprei para fazer apresentações aos meus clientes e a câmera é muito boa."
1540,Muito boaaa.
1541,Muito bom! qualidade de imagem muito boa e áudio muito bom também.
1542,"Qualidade de imagem sensacional, a mesma que streamers famosos utilizam, tem bastante configuração para cor, nítidez, etc."
1543,Gostei da imagem e do áudio muito boa recomendo foi a melhor webcam que comprei.
1544,"A velha c920(s) ainda se prova um excelente custo beneficio, mas para toda captura de vídeo o segredo esta na iluminação: você precisa investir em uma boa iluminação para que o sensor da camera possa fazer seu trabalho. Recomendado para quem pretente utiliza-la para fazer streaming, gravar vídeos ou até mesmo video conferências."
1545,Exelente produto. Preço está justo. Camera super nitida e som claro. Otima para quem trabalha online com reuniões.
1546,Ótima webcan.
1547,Perfeito.
1548,"Eita que câmera boooaaa! foi indicação de um amigo, mas quando eu comecei a usar na live, o meu chat inteiro percebeu a diferença! eu recomendo demais, melhor custo benefício :)."
1549,Adorei.
1550,"Elite, simplesmente isso."
1551,"Estou usando para vídeo conferência e gravar aulas, ela tem sido fantástica."
1552,Qualidade excepcional.
1553,Camera muito boa.
1554,Bem definida a imagem top.
1555,"Otimo produto, recomendo!."
1556,"Ótima camera, qualidade incrível. Utilizo para reuniões de trabalho."
1557,Ótimo produto. Tudo certo com o vendedor.
1558,"Produto excelente, superou minhas expectativas. Para quem trabalha remotamente assim como eu, é uma excelente escolha."
1559,"Excelente, qualidade de vídeo realmente 1080p. Microfone não testei minha própria voz, mas o feedback de quem me ouvia sempre foi positivo. Serviu muito bem pra mim, uso para fazer reuniões no escritório sozinho."
1560,"Webcam com um excelente custo benefício, resolução muito boa. Gostei muito do produto. Recomento a compra."
1561,Webcam de boa qualidade e bom acabamento. Está funcionando corretamente e com boas opções de configurações.
1562,"A qualidade da imagem é excelente, recomendo mto a compra."
1563,Imagem e som muito eficientes. Soluções logitec sempre alto nível.
1564,"Baita câmera, vale cada centavo."
1565,Gostei demais atende além de minhas expectativas.
1566,Melhor webcam que já comprei na minha vida.
1567,Ótimo produto!.
1568,"Muito boa a qualidade, precisa de uma iluminação bacana pra ficar perfeito, mas mesmo sem uma boa iluminação a qualidade fica muito boa. Vale a pena baixar o software da camera pra corrigir algumas coisas, tais como melhorar a posição, o tom e o zoom. O microfone é bom mas nada espetacular."
1569,"Amei a webcam já veio basicamente pronta para o uso, não precisei ajustar nada de cores, mas recomendo se a sua estiver com uma cor mais azulada. A logitech realmente tem webcams profissionais para streaming, ou o que você quiser fazer."
1570,"Me surpreendeu. A qualidade é realmente superior. Instalei num macbook com os monterey e o plug and play funcionou perfeitamente, sem necessidade de instalações."
1571,Produto de ótima qualidade e valor muito bom.
1572,Qualidade de imagem e som são excelentes. Cumpre o que promete.
1573,Produto de ótima qualidade. Recomendo.
1574,Ótimo produto recomendo a todos.
1575,"Trava e da eco em video chamadas caso utilize o som aberto, se usar fone de ouvido não da eco."
1576,"Muito boa, tô muito satisfeita com a qualidade da imagem."
1577,Excelente produto. Recomendo galera.
1578,Boa angulação e qualidade de imagem.
1579,"Webcam perfeita pra quem quer fazer reuniões ou livestreams, qualidade muito boa."
1580,"Muito top. Superou minhas expectativas. Claro que, em baixa luminosidade, ela cai um pouco a qualidade mas nada de grave. Super recomendo!."
1581,Gostei muito. Vale a pena.
1582,Maraviloso. Execelente qualidade.
1583,"Excelente, cumpre exatamente o que promete."
1584,"Ótima imagem. Ótima captação de som (microfone). Ótima captação de luz, ou seja, não precisa de iluminação auxiliar. Único ponto fraco foi a dificuldade de instalar o driver."
1585,"Câmera muito boa, uso para lives e a resolução de transmissão é ótima!."
1586,"Altíssima qualidade, imagens muito boas, full hd fiquei surpreso com o resultado."
1587,"Ótima, perfeito, recomendo."
1588,Sem dúvida essa webcam é o melhor custo-benefício.
1589,"Excelente custo benefício, a imagem não fará milagres se não tiver uma boa iluminação, mas pelo preço está valendo, mas o que mais me impressionou foi a qualidade do microfone, excelente captação. Não é uma webcam top de linha, mas pra começo tá de bom tamanho. Merece sem dúvidas 5 estrelas."
1590,"Excelente, se puder comprar outras mais caras, compre. Se não puder essa vai garantir a qualidade que vc precisa tranquilamente. Já tenho 2 dessas !!!."
1591,Otimo produto. Por ser compacta e tem uma ótima imagem.
1592,"Ótima qualidade de imagem, corrigi iluminação com isso a imagem fica clara e muito melhor que a web cam do notbook."
1593,Muito boa.
1594,Se você procura um bom custo benefício e elevada qualidade então pode adquirir esta webcam. Recomendo.
1595,Ja tive uma durante 7 anos. Comprei novamente. Ela é muito boa.
1596,"Muito bom! imagem excelente, qualidade e praricidade."
1597,"Boa, porem sem suporte de instalação tem que se virar acerto e erro. Pois o site dela pede numero de serie e nao tem."
1598,Sensacional! super compensa.
1599,"Excelente, cumpre seu papel com dignidade. Gostei."
1600,"Produto muito bom, imagem limpa e de boa qualidade. Microfone também atendeu a expectativa. Utilizo diariamente e não tive problemas até o momento."
1601,Fácil instalação e muito boa qualidade de imagem.
1602,Muito boa essa web cam! recomendo a todos!!!.
1603,"Muito boa, com certeza uma compra excelente. Atendeu e superou todas as expectativas."
1604,"Todos os produtos que tenho da logitech são excelentes. Esse é mais um deles. Imagem ótima, resistente e bonita. Nunca utilizei o microfone, logo, não consigo opinar sobre o audio. Mas quanto a imagem, vale super a pena."
